success ; initial_sync_agreement ; final_sync_agreement ; i_amail_sync_agreement ; f_amail_sync_agreement ;initial_diac_agreement_1 ; final_diac_agreement_1 ; e_count_1 ; g_count_1 ; l_ini_sync_1 ; i_cover_1 ; l_fin_sync_1 ; f_cover_1 ; initial_diac_agreement_2 ; final_diac_agreement_2 ; e_count_2 ; g_count_2 ; l_ini_sync_2 ; i_cover_2 ; l_fin_sync_2 ; f_cover_2 ; strategy ; domain ; threshold ; abui_t ; iterations ; nb_examples ; nb_concerned ; concerned_rt ; redundancy ; exch_ratio ; nb_overlap ; nb_hyponym ; nb_synonym ; nb_homonym ; i_total ; i_self ; i_overlap ; i_hypohyper ; i_syn ; i_hom ; i_blind ; i_un ; f_total ; f_self ; f_overlap ; f_hypohyper ; f_syn ; f_hom ; f_blind ; f_un ; i_total_1 ; i_self_1 ; i_overlap_1 ; i_hypohyper_1 ; i_syn_1 ; i_hom_1 ; i_blind_1 ; i_un_1 ; f_total_1 ; f_self_1 ; f_overlap_1 ; f_hypohyper_1 ; f_syn_1 ; f_hom_1 ; f_blind_1 ; f_un_1 ; i_total_2 ; i_self_2 ; i_overlap_2 ; i_hypohyper_2 ; i_syn_2 ; i_hom_2 ; i_blind_2 ; i_un_2 ; f_total_2 ; f_self_2 ; f_overlap_2 ; f_hypohyper_2 ; f_syn_2 ; f_hom_2 ; f_blind_2 ; f_un_2 ; initial concepts ; expected concepts ; observed concepts ; shared_ft 
1 ; 0.31333333333333335 ; 0.9 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 28 ; 0.32666666666666666 ; 1.0 ; 0.9066666666666666 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 53 ; 0.3 ; 0.9866666666666667 ; 0.8933333333333333 ; 0.9933333333333333 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.31666666666666665 ; 0.89 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 36 ; 0.32666666666666666 ; 0.99 ; 0.9066666666666666 ; 0.9833333333333333 ; 1.0 ; 1.0 ; 0 ; 30 ; 0.30666666666666664 ; 1.0 ; 0.8733333333333333 ; 1.0 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 9
1 ; 0.32 ; 0.9233333333333333 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 19 ; 66 ; 0.3333333333333333 ; 0.9933333333333333 ; 0.9192546583850931 ; 0.98 ; 1.0 ; 1.0 ; 11 ; 70 ; 0.30666666666666664 ; 1.0 ; 0.9171597633136095 ; 0.98 ; EXT ; NC ; 25 ; 0.75 ; 25 ; 300 ; 300 ; 1.0 ; 0 ; 0.1 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 7 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 4 ; 9
1 ; 0.32914572864321606 ; 0.9321608040201005 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 65 ; 0.32663316582914576 ; 1.0 ; 0.9346733668341709 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 44 ; 0.3316582914572864 ; 1.0 ; 0.9296482412060302 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.3316582914572864 ; 0.9472361809045227 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 43 ; 0.3316582914572864 ; 1.0 ; 0.9597989949748744 ; 0.9874371859296482 ; 1.0 ; 1.0 ; 0 ; 51 ; 0.3316582914572864 ; 1.0 ; 0.9346733668341709 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.32663316582914576 ; 0.9673366834170855 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 26 ; 0.32160804020100503 ; 0.9673366834170855 ; 0.964824120603015 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 34 ; 0.3316582914572864 ; 1.0 ; 0.9698492462311558 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.32914572864321606 ; 0.9346733668341709 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 40 ; 0.32663316582914576 ; 1.0 ; 0.9195979899497487 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 46 ; 0.3316582914572864 ; 1.0 ; 0.949748743718593 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.32663316582914576 ; 0.8944723618090452 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 9 ; 30 ; 0.3316582914572864 ; 0.964824120603015 ; 0.914572864321608 ; 0.964824120603015 ; 1.0 ; 1.0 ; 0 ; 70 ; 0.32160804020100503 ; 1.0 ; 0.8653846153846154 ; 0.992462311557789 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.022613065326633167 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.32663316582914576 ; 0.8793969849246231 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 47 ; 0.33668341708542715 ; 1.0 ; 0.9095477386934674 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 42 ; 0.3165829145728643 ; 1.0 ; 0.8492462311557789 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.32663316582914576 ; 0.9447236180904522 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 48 ; 0.32663316582914576 ; 1.0 ; 0.9597989949748744 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 51 ; 0.32663316582914576 ; 1.0 ; 0.9296482412060302 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.3341708542713568 ; 0.9371859296482412 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 22 ; 0.33668341708542715 ; 1.0 ; 0.9396984924623115 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 41 ; 0.3316582914572864 ; 0.9849246231155779 ; 0.9346733668341709 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.32663316582914576 ; 0.9095477386934674 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 66 ; 0.3316582914572864 ; 1.0 ; 0.8894472361809045 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 42 ; 0.32160804020100503 ; 1.0 ; 0.9296482412060302 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.32663316582914576 ; 0.8693467336683417 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 3 ; 119 ; 0.3316582914572864 ; 1.0 ; 0.8222222222222222 ; 0.907035175879397 ; 1.0 ; 1.0 ; 26 ; 103 ; 0.32160804020100503 ; 1.0 ; 0.8564356435643564 ; 0.907035175879397 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0728643216080402 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.3165829145728643 ; 0.9195979899497487 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 39 ; 0.3165829145728643 ; 1.0 ; 0.9195979899497487 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 58 ; 0.3165829145728643 ; 1.0 ; 0.9195979899497487 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.3165829145728643 ; 0.9195979899497487 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 62 ; 0.32663316582914576 ; 1.0 ; 0.9396984924623115 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 55 ; 0.3065326633165829 ; 1.0 ; 0.8994974874371859 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.3341708542713568 ; 0.9221105527638191 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 35 ; 0.33668341708542715 ; 1.0 ; 0.8894472361809045 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 50 ; 0.3316582914572864 ; 1.0 ; 0.9547738693467337 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.3241206030150754 ; 0.9271356783919598 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 23 ; 0.3316582914572864 ; 1.0 ; 0.9447236180904522 ; 0.9949748743718593 ; 1.0 ; 1.0 ; 0 ; 74 ; 0.3165829145728643 ; 1.0 ; 0.9095477386934674 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.32663316582914576 ; 0.9346733668341709 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 33 ; 0.32663316582914576 ; 1.0 ; 0.9396984924623115 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 36 ; 0.32663316582914576 ; 1.0 ; 0.9296482412060302 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.3316582914572864 ; 0.9221105527638191 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 46 ; 0.3316582914572864 ; 1.0 ; 0.9246231155778895 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 34 ; 0.3316582914572864 ; 1.0 ; 0.9195979899497487 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.314070351758794 ; 0.9371859296482412 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 9 ; 32 ; 0.2964824120603015 ; 1.0 ; 0.9246231155778895 ; 0.9824120603015075 ; 1.0 ; 1.0 ; 0 ; 43 ; 0.3316582914572864 ; 0.9824120603015075 ; 0.9326923076923077 ; 0.9824120603015075 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.022613065326633167 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.314070351758794 ; 0.9170854271356784 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 49 ; 0.3065326633165829 ; 1.0 ; 0.9045226130653267 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 43 ; 0.32160804020100503 ; 0.9874371859296482 ; 0.9296482412060302 ; 0.9874371859296482 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.32914572864321606 ; 0.9371859296482412 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 18 ; 0.3316582914572864 ; 1.0 ; 0.9447236180904522 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 37 ; 0.32663316582914576 ; 1.0 ; 0.9296482412060302 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.32914572864321606 ; 0.8592964824120602 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 66 ; 0.32663316582914576 ; 1.0 ; 0.8894472361809045 ; 0.9824120603015075 ; 1.0 ; 1.0 ; 0 ; 67 ; 0.3316582914572864 ; 1.0 ; 0.8291457286432161 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.3241206030150754 ; 0.9396984924623115 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 33 ; 0.32160804020100503 ; 1.0 ; 0.9547738693467337 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 43 ; 0.32663316582914576 ; 1.0 ; 0.9246231155778895 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.31155778894472363 ; 0.914572864321608 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 43 ; 0.3015075376884422 ; 0.9773869346733668 ; 0.9195979899497487 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 58 ; 0.32160804020100503 ; 1.0 ; 0.9095477386934674 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
1 ; 0.32663316582914576 ; 0.9949748743718593 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 25 ; 0.32663316582914576 ; 1.0 ; 0.9949748743718593 ; 1.0 ; 1.0 ; 1.0 ; 0 ; 34 ; 0.32663316582914576 ; 1.0 ; 0.9949748743718593 ; 1.0 ; EXT ; NC ; 33 ; 0.75 ; 25 ; 400 ; 398 ; 0.995 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 13
