"success "," initial_sync_agreement "," final_sync_agreement "," i_amail_sync_agreement "," f_amail_sync_agreement ","initial_diac_agreement_1 "," final_diac_agreement_1 "," e_count_1 "," g_count_1 "," l_ini_sync_1 "," i_cover_1 "," l_fin_sync_1 "," f_cover_1 "," initial_diac_agreement_2 "," final_diac_agreement_2 "," e_count_2 "," g_count_2 "," l_ini_sync_2 "," i_cover_2 "," l_fin_sync_2 "," f_cover_2 "," strategy "," domain "," threshold "," abui_t "," iterations "," nb_examples "," nb_concerned "," concerned_rt "," redundancy "," exch_ratio "," nb_overlap "," nb_hyponym "," nb_synonym "," nb_homonym "," i_total "," i_self "," i_overlap "," i_hypohyper "," i_syn "," i_hom "," i_blind "," i_un "," f_total "," f_self "," f_overlap "," f_hypohyper "," f_syn "," f_hom "," f_blind "," f_un "," i_total_1 "," i_self_1 "," i_overlap_1 "," i_hypohyper_1 "," i_syn_1 "," i_hom_1 "," i_blind_1 "," i_un_1 "," f_total_1 "," f_self_1 "," f_overlap_1 "," f_hypohyper_1 "," f_syn_1 "," f_hom_1 "," f_blind_1 "," f_un_1 "," i_total_2 "," i_self_2 "," i_overlap_2 "," i_hypohyper_2 "," i_syn_2 "," i_hom_2 "," i_blind_2 "," i_un_2 "," f_total_2 "," f_self_2 "," f_overlap_2 "," f_hypohyper_2 "," f_syn_2 "," f_hom_2 "," f_blind_2 "," f_un_2 "," initial concepts "," expected concepts "," observed concepts "," ft_number "," m_sort_size "," sd_sort_size "," m_id_size "," sd_id_size "," m_gen_size "," sd_gen_size "," shared_ft "," dimensions",,
1," 0.3391959798994975 "," 0.8618090452261307 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,75," 0.34673366834170855 "," 0.9824120603015075 "," 0.8693467336683417 "," 0.9849246231155779 "," 1.0 "," 1.0 ",0,61," 0.3316582914572864 "," 1.0 "," 0.8542713567839196 "," 0.992462311557789 "," EXT "," NC ",33," 0.75 ",25,400,398," 0.995 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.321285140562249 "," 0.9136546184738956 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,77," 0.3132530120481928 "," 1.0 "," 0.9036144578313253 "," 0.9979919678714859 "," 1.0 "," 1.0 ",0,76," 0.3293172690763052 "," 1.0 "," 0.9236947791164659 "," 0.9919678714859438 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3232931726907631 "," 0.9357429718875502 "," 0.0 "," 0.0 "," 1.0 "," 0.995390625 ",37,75," 0.3373493975903614 "," 0.9919678714859438 "," 0.9156626506024096 "," 0.9939759036144579 "," 1.0 "," 1.0 ",0,129," 0.3092369477911647 "," 1.0 "," 0.9405594405594405 "," 0.9939759036144579 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.07429718875502007 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,7,0,0,0,0,0,7,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,4,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3192771084337349 "," 0.9056224899598394 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,45," 0.3092369477911647 "," 1.0 "," 0.9153846153846154 "," 0.9919678714859438 "," 1.0 "," 1.0 ",11,95," 0.3293172690763052 "," 0.9959839357429718 "," 0.8995983935742972 "," 0.9879518072289156 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.02208835341365462 ",1,2,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.29518072289156627 "," 0.8353413654618473 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,40," 0.30120481927710846 "," 1.0 "," 0.8473895582329317 "," 0.9919678714859438 "," 1.0 "," 1.0 ",0,49," 0.2891566265060241 "," 1.0 "," 0.8232931726907631 "," 0.9859437751004017 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3072289156626506 "," 0.8775100401606426 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,47," 0.2971887550200803 "," 1.0 "," 0.8755020080321285 "," 0.9879518072289156 "," 1.0 "," 1.0 ",0,73," 0.3172690763052209 "," 0.9979919678714859 "," 0.8795180722891566 "," 0.9899598393574297 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3273092369477912 "," 0.8694779116465864 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,49," 0.2891566265060241 "," 1.0 "," 0.8192771084337349 "," 0.9959839357429718 "," 1.0 "," 1.0 ",0,87," 0.3654618473895582 "," 0.9779116465863453 "," 0.9196787148594378 "," 0.9759036144578314 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.2971887550200803 "," 0.8694779116465864 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,44," 0.2891566265060241 "," 1.0 "," 0.8795180722891566 "," 0.9859437751004017 "," 1.0 "," 1.0 ",0,65," 0.30522088353413657 "," 0.9979919678714859 "," 0.8594377510040161 "," 0.9959839357429718 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.27309236947791166 "," 0.8493975903614458 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,65," 0.26104417670682734 "," 0.9979919678714859 "," 0.8594377510040161 "," 0.9819277108433735 "," 1.0 "," 1.0 ",0,74," 0.285140562248996 "," 0.9899598393574297 "," 0.8393574297188755 "," 0.9718875502008032 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.30120481927710846 "," 0.8975903614457831 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,51," 0.28112449799196787 "," 0.9959839357429718 "," 0.90625 "," 0.9899598393574297 "," 1.0 "," 1.0 ",7,49," 0.321285140562249 "," 0.9939759036144579 "," 0.8835341365461847 "," 0.9859437751004017 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.014056224899598393 ",1,2,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3654618473895582 "," 0.8313253012048193 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",11,140," 0.36947791164658633 "," 0.9779116465863453 "," 0.823076923076923 "," 0.9799196787148594 "," 1.0 "," 1.0 ",11,88," 0.3614457831325301 "," 0.9879518072289156 "," 0.8423076923076923 "," 0.9939759036144579 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.04417670682730924 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3232931726907631 "," 0.8955823293172691 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,38," 0.3293172690763052 "," 1.0 "," 0.8995983935742972 "," 0.9959839357429718 "," 1.0 "," 1.0 ",0,30," 0.3172690763052209 "," 1.0 "," 0.891566265060241 "," 0.9899598393574297 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3152610441767068 "," 0.9096385542168675 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,51," 0.2931726907630522 "," 0.9979919678714859 "," 0.8835341365461847 "," 0.9959839357429718 "," 1.0 "," 1.0 ",0,64," 0.3373493975903614 "," 0.9879518072289156 "," 0.9357429718875502 "," 0.9879518072289156 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.321285140562249 "," 0.8232931726907631 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,87," 0.3172690763052209 "," 1.0 "," 0.8032128514056225 "," 1.0 "," 1.0 "," 1.0 ",0,126," 0.3253012048192771 "," 0.9839357429718876 "," 0.8433734939759037 "," 0.9859437751004017 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3232931726907631 "," 0.8333333333333334 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,76," 0.3092369477911647 "," 1.0 "," 0.8232931726907631 "," 0.9959839357429718 "," 1.0 "," 1.0 ",0,64," 0.3373493975903614 "," 0.9738955823293173 "," 0.8433734939759037 "," 0.9698795180722891 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.28714859437751006 "," 0.8795180722891566 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,66," 0.28112449799196787 "," 0.9879518072289156 "," 0.9116465863453815 "," 0.9779116465863453 "," 1.0 "," 1.0 ",0,79," 0.2931726907630522 "," 0.9979919678714859 "," 0.8473895582329317 "," 0.9979919678714859 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3373493975903614 "," 0.8554216867469879 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",11,78," 0.3253012048192771 "," 0.9959839357429718 "," 0.8433734939759037 "," 0.9839357429718876 "," 1.0 "," 1.0 ",0,50," 0.3493975903614458 "," 0.9939759036144579 "," 0.8692307692307693 "," 0.9859437751004017 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.02208835341365462 ",1,2,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3112449799196787 "," 0.8554216867469879 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,55," 0.2931726907630522 "," 0.9899598393574297 "," 0.8634538152610441 "," 0.9839357429718876 "," 1.0 "," 1.0 ",0,49," 0.3293172690763052 "," 0.9919678714859438 "," 0.8473895582329317 "," 0.9879518072289156 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3273092369477912 "," 0.8815261044176707 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",7,64," 0.3453815261044177 "," 0.9939759036144579 "," 0.8674698795180723 "," 0.9859437751004017 "," 1.0 "," 1.0 ",0,69," 0.3092369477911647 "," 1.0 "," 0.890625 "," 0.9979919678714859 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.014056224899598393 ",1,2,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.28714859437751006 "," 0.8674698795180723 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,49," 0.2971887550200803 "," 0.9959839357429718 "," 0.8634538152610441 "," 0.9939759036144579 "," 1.0 "," 1.0 ",0,60," 0.27710843373493976 "," 1.0 "," 0.8714859437751004 "," 0.9839357429718876 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.30522088353413657 "," 0.8755020080321285 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,78," 0.3132530120481928 "," 0.9979919678714859 "," 0.8795180722891566 "," 0.9839357429718876 "," 1.0 "," 1.0 ",0,66," 0.2971887550200803 "," 0.9979919678714859 "," 0.8714859437751004 "," 0.9819277108433735 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.35943775100401604 "," 0.8654618473895582 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,65," 0.3534136546184739 "," 0.9979919678714859 "," 0.8594377510040161 "," 0.9819277108433735 "," 1.0 "," 1.0 ",0,58," 0.3654618473895582 "," 0.9859437751004017 "," 0.8714859437751004 "," 0.9879518072289156 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3333333333333333 "," 0.8835341365461847 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,67," 0.357429718875502 "," 0.9899598393574297 "," 0.8995983935742972 "," 0.9859437751004017 "," 1.0 "," 1.0 ",0,69," 0.3092369477911647 "," 1.0 "," 0.8674698795180723 "," 0.9979919678714859 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3253012048192771 "," 0.9016064257028112 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,45," 0.30120481927710846 "," 0.9959839357429718 "," 0.8901960784313725 "," 0.9779116465863453 "," 1.0 "," 1.0 ",6,56," 0.3493975903614458 "," 0.9919678714859438 "," 0.9116465863453815 "," 0.9779116465863453 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.012048192771084338 ",1,2,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3333333333333333 "," 0.9176706827309237 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,118," 0.3293172690763052 "," 0.9899598393574297 "," 0.946969696969697 "," 0.9819277108433735 "," 1.0 "," 1.0 ",15,91," 0.3373493975903614 "," 0.9879518072289156 "," 0.8755020080321285 "," 0.9819277108433735 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.030120481927710843 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.2891566265060241 "," 0.8654618473895582 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,49," 0.2971887550200803 "," 0.9959839357429718 "," 0.8714859437751004 "," 0.9919678714859438 "," 1.0 "," 1.0 ",0,46," 0.28112449799196787 "," 1.0 "," 0.8594377510040161 "," 0.9919678714859438 "," EXT "," NC ",41," 0.75 ",25,500,498," 0.996 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.31333333333333335 "," 0.8533333333333334 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,115," 0.33666666666666667 "," 0.9833333333333333 "," 0.8866666666666667 "," 0.9816666666666667 "," 1.0 "," 1.0 ",0,82," 0.29 "," 0.9966666666666667 "," 0.82 "," 0.9916666666666667 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.325 "," 0.925 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,46," 0.31666666666666665 "," 0.9933333333333333 "," 0.9201277955271565 "," 0.9783333333333334 "," 1.0 "," 1.0 ",13,57," 0.3333333333333333 "," 0.9883333333333333 "," 0.93 "," 0.9783333333333334 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.021666666666666667 ",1,2,0,0,8,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.285 "," 0.8733333333333333 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,79," 0.2866666666666667 "," 0.995 "," 0.8733333333333333 "," 0.9816666666666667 "," 1.0 "," 1.0 ",0,86," 0.2833333333333333 "," 0.9966666666666667 "," 0.8733333333333333 "," 0.9916666666666667 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3283333333333333 "," 0.85 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,68," 0.34 "," 0.985 "," 0.8666666666666667 "," 0.9733333333333334 "," 1.0 "," 1.0 ",0,74," 0.31666666666666665 "," 0.995 "," 0.8333333333333334 "," 0.9916666666666667 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3416666666666667 "," 0.9066666666666666 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,142," 0.3333333333333333 "," 0.995 "," 0.9051987767584098 "," 0.98 "," 1.0 "," 1.0 ",27,75," 0.35 "," 0.9766666666666667 "," 0.86 "," 0.98 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.045 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.3 "," 0.88 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,47," 0.2866666666666667 "," 1.0 "," 0.8666666666666667 "," 1.0 "," 1.0 "," 1.0 ",0,62," 0.31333333333333335 "," 1.0 "," 0.8933333333333333 "," 1.0 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.33666666666666667 "," 0.69 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",8,210," 0.3333333333333333 "," 1.0 "," 0.6923076923076923 "," 0.7266666666666667 "," 1.0 "," 1.0 ",38,162," 0.34 "," 0.9833333333333333 "," 0.7337662337662337 "," 0.7266666666666667 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.07666666666666666 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,5,0,0,0,0,0,5,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
1," 0.32166666666666666 "," 0.8866666666666667 "," 0.0 "," 0.0 "," 1.0 "," 1.0 ",0,43," 0.3566666666666667 "," 0.9966666666666667 "," 0.88 "," 0.9933333333333333 "," 1.0 "," 1.0 ",0,56," 0.2866666666666667 "," 1.0 "," 0.8933333333333333 "," 0.9833333333333333 "," EXT "," NC ",50," 0.75 ",25,600,600," 1.0 ",0," 0.0 ",1,2,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,3,3,3,12," 4.0 "," 1.0 "," 2.0 "," 1.0 "," 2.0 "," 1.0 ",1," [[2]"," [2]"," [1]]"
