success ; initial_sync_agreement ; final_sync_agreement ; i_amail_sync_agreement ; f_amail_sync_agreement ;initial_diac_agreement_1 ; final_diac_agreement_1 ; e_count_1 ; g_count_1 ; l_ini_sync_1 ; i_cover_1 ; l_fin_sync_1 ; f_cover_1 ; initial_diac_agreement_2 ; final_diac_agreement_2 ; e_count_2 ; g_count_2 ; l_ini_sync_2 ; i_cover_2 ; l_fin_sync_2 ; f_cover_2 ; strategy ; domain ; threshold ; abui_t ; iterations ; nb_examples ; nb_concerned ; concerned_rt ; redundancy ; exch_ratio ; nb_overlap ; nb_hyponym ; nb_synonym ; nb_homonym ; i_total ; i_self ; i_overlap ; i_hypohyper ; i_syn ; i_hom ; i_blind ; i_un ; f_total ; f_self ; f_overlap ; f_hypohyper ; f_syn ; f_hom ; f_blind ; f_un ; i_total_1 ; i_self_1 ; i_overlap_1 ; i_hypohyper_1 ; i_syn_1 ; i_hom_1 ; i_blind_1 ; i_un_1 ; f_total_1 ; f_self_1 ; f_overlap_1 ; f_hypohyper_1 ; f_syn_1 ; f_hom_1 ; f_blind_1 ; f_un_1 ; i_total_2 ; i_self_2 ; i_overlap_2 ; i_hypohyper_2 ; i_syn_2 ; i_hom_2 ; i_blind_2 ; i_un_2 ; f_total_2 ; f_self_2 ; f_overlap_2 ; f_hypohyper_2 ; f_syn_2 ; f_hom_2 ; f_blind_2 ; f_un_2 ; initial concepts ; expected concepts ; observed concepts ; ft_number ; m_sort_size ; sd_sort_size ; m_id_size ; sd_id_size ; m_gen_size ; sd_gen_size ; shared_ft
1 ; 0.2755102040816326 ; 0.6122448979591837 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 25 ; 0.2857142857142857 ; 0.8877551020408163 ; 0.6530612244897959 ; 0.6224489795918368 ; 1.0 ; 1.0 ; 0 ; 19 ; 0.2653061224489796 ; 0.9183673469387755 ; 0.5714285714285714 ; 0.6224489795918368 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 9
1 ; 0.25510204081632654 ; 0.6428571428571429 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 10 ; 33 ; 0.2653061224489796 ; 0.9285714285714286 ; 0.6666666666666666 ; 0.6530612244897959 ; 1.0 ; 1.0 ; 2 ; 49 ; 0.24489795918367346 ; 0.9795918367346939 ; 0.6610169491525424 ; 0.6530612244897959 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.12244897959183673 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 4
1 ; 0.2857142857142857 ; 0.5612244897959183 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 5 ; 26 ; 0.2653061224489796 ; 0.9591836734693877 ; 0.6122448979591837 ; 0.6224489795918368 ; 1.0 ; 1.0 ; 0 ; 28 ; 0.30612244897959184 ; 0.9591836734693877 ; 0.5370370370370371 ; 0.6224489795918368 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.05102040816326531 ; 1 ; 2 ; 0 ; 0 ; 9 ; 1 ; 2 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 0
1 ; 0.2857142857142857 ; 0.5612244897959183 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 5 ; 23 ; 0.2653061224489796 ; 0.9387755102040817 ; 0.6226415094339622 ; 0.5612244897959183 ; 1.0 ; 1.0 ; 4 ; 22 ; 0.30612244897959184 ; 0.9489795918367347 ; 0.48148148148148145 ; 0.5612244897959183 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.09183673469387756 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 0
1 ; 0.25510204081632654 ; 0.7857142857142857 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 10 ; 48 ; 0.24489795918367346 ; 0.8673469387755102 ; 0.7619047619047619 ; 0.826530612244898 ; 1.0 ; 1.0 ; 14 ; 67 ; 0.2653061224489796 ; 0.9489795918367347 ; 0.7288135593220338 ; 0.826530612244898 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.24489795918367346 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 0 ; 1 ; 1 ; 0 ; 0 ; 2 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 5 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 3
1 ; 0.24489795918367346 ; 0.9081632653061225 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 12 ; 0.24489795918367346 ; 0.9693877551020408 ; 0.8775510204081632 ; 0.9795918367346939 ; 1.0 ; 1.0 ; 0 ; 14 ; 0.24489795918367346 ; 0.9795918367346939 ; 0.9387755102040817 ; 0.9795918367346939 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 1
1 ; 0.336734693877551 ; 0.9489795918367347 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 5 ; 86 ; 0.30612244897959184 ; 0.9693877551020408 ; 0.9629629629629629 ; 1.0 ; 1.0 ; 1.0 ; 6 ; 78 ; 0.3673469387755102 ; 0.9897959183673469 ; 0.9074074074074074 ; 0.9795918367346939 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.10204081632653061 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 7 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 3 ; 4 ; 4 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 0
1 ; 0.19387755102040816 ; 0.6020408163265306 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 2 ; 30 ; 0.16326530612244897 ; 0.9489795918367347 ; 0.6727272727272727 ; 0.6122448979591837 ; 1.0 ; 1.0 ; 6 ; 32 ; 0.22448979591836735 ; 0.9285714285714286 ; 0.5294117647058824 ; 0.6122448979591837 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.08163265306122448 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 2
1 ; 0.29591836734693877 ; 0.8877551020408163 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 1 ; 42 ; 0.30612244897959184 ; 1.0 ; 0.8545454545454545 ; 1.0 ; 1.0 ; 1.0 ; 6 ; 57 ; 0.2857142857142857 ; 1.0 ; 0.82 ; 0.9897959183673469 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.07142857142857142 ; 1 ; 2 ; 0 ; 0 ; 9 ; 2 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 3
1 ; 0.336734693877551 ; 0.29591836734693877 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 4 ; 24 ; 0.3673469387755102 ; 0.9693877551020408 ; 0.23076923076923078 ; 0.29591836734693877 ; 1.0 ; 1.0 ; 3 ; 18 ; 0.30612244897959184 ; 0.9693877551020408 ; 0.37735849056603776 ; 0.29591836734693877 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.07142857142857142 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 1 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 2
1 ; 0.30612244897959184 ; 0.47959183673469385 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 2 ; 33 ; 0.2857142857142857 ; 0.8979591836734694 ; 0.5 ; 0.5 ; 1.0 ; 1.0 ; 5 ; 33 ; 0.32653061224489793 ; 0.8469387755102041 ; 0.49019607843137253 ; 0.5 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.07142857142857142 ; 1 ; 2 ; 0 ; 0 ; 9 ; 2 ; 2 ; 1 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 5 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 6
1 ; 0.37755102040816324 ; 0.46938775510204084 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 6 ; 35 ; 0.42857142857142855 ; 0.9387755102040817 ; 0.5 ; 0.5 ; 1.0 ; 1.0 ; 5 ; 26 ; 0.32653061224489793 ; 0.9489795918367347 ; 0.4909090909090909 ; 0.5 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.11224489795918367 ; 1 ; 2 ; 0 ; 0 ; 9 ; 2 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 0 ; 3 ; 0 ; 0 ; 0 ; 4 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 4
1 ; 0.32653061224489793 ; 0.6224489795918368 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 2 ; 6 ; 0.30612244897959184 ; 0.9693877551020408 ; 0.5918367346938775 ; 0.6326530612244898 ; 1.0 ; 1.0 ; 0 ; 13 ; 0.3469387755102041 ; 0.9591836734693877 ; 0.6666666666666666 ; 0.6326530612244898 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.02040816326530612 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 3
1 ; 0.32653061224489793 ; 0.7551020408163265 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 2 ; 55 ; 0.40816326530612246 ; 0.9285714285714286 ; 0.7777777777777778 ; 0.8469387755102041 ; 1.0 ; 1.0 ; 14 ; 32 ; 0.24489795918367346 ; 0.8877551020408163 ; 0.7058823529411765 ; 0.8469387755102041 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.16326530612244897 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 0 ; 1 ; 1 ; 0 ; 0 ; 2 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 4
1 ; 0.29591836734693877 ; 0.3163265306122449 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 10 ; 40 ; 0.32653061224489793 ; 0.8163265306122449 ; 0.39285714285714285 ; 0.3163265306122449 ; 1.0 ; 1.0 ; 7 ; 42 ; 0.2653061224489796 ; 0.8877551020408163 ; 0.288135593220339 ; 0.3163265306122449 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.17346938775510204 ; 1 ; 2 ; 0 ; 0 ; 9 ; 2 ; 2 ; 1 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 0 ; 3 ; 7 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 5
1 ; 0.2857142857142857 ; 0.6122448979591837 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 16 ; 0.32653061224489793 ; 0.9081632653061225 ; 0.6530612244897959 ; 0.6224489795918368 ; 1.0 ; 1.0 ; 0 ; 17 ; 0.24489795918367346 ; 0.8877551020408163 ; 0.5714285714285714 ; 0.6224489795918368 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 2 ; 1 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 6 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 5 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 5
1 ; 0.35714285714285715 ; 0.5204081632653061 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0 ; 17 ; 0.3673469387755102 ; 0.9693877551020408 ; 0.42857142857142855 ; 0.5204081632653061 ; 1.0 ; 1.0 ; 0 ; 21 ; 0.3469387755102041 ; 0.8979591836734694 ; 0.6122448979591837 ; 0.5204081632653061 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.0 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 0 ; 1 ; 1 ; 0 ; 0 ; 2 ; 4 ; 3 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 3
1 ; 0.30612244897959184 ; 0.8877551020408163 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 4 ; 44 ; 0.3469387755102041 ; 0.9285714285714286 ; 0.9215686274509803 ; 0.9489795918367347 ; 1.0 ; 1.0 ; 2 ; 34 ; 0.2653061224489796 ; 0.9897959183673469 ; 0.8679245283018868 ; 0.9489795918367347 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.061224489795918366 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 1
1 ; 0.3469387755102041 ; 0.826530612244898 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 8 ; 23 ; 0.2857142857142857 ; 0.9387755102040817 ; 0.8775510204081632 ; 0.9387755102040817 ; 1.0 ; 1.0 ; 0 ; 39 ; 0.40816326530612246 ; 0.9285714285714286 ; 0.7894736842105263 ; 0.9183673469387755 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.08163265306122448 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 0 ; 1 ; 1 ; 0 ; 0 ; 2 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 3
1 ; 0.29591836734693877 ; 0.6122448979591837 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 13 ; 22 ; 0.2653061224489796 ; 0.9795918367346939 ; 0.6078431372549019 ; 0.6224489795918368 ; 1.0 ; 1.0 ; 2 ; 43 ; 0.32653061224489793 ; 0.9693877551020408 ; 0.6612903225806451 ; 0.6224489795918368 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.15306122448979592 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 2 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 1
1 ; 0.29591836734693877 ; 0.7755102040816326 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 3 ; 42 ; 0.3469387755102041 ; 0.8979591836734694 ; 0.8823529411764706 ; 0.9183673469387755 ; 1.0 ; 1.0 ; 2 ; 32 ; 0.24489795918367346 ; 0.9795918367346939 ; 0.6730769230769231 ; 0.8979591836734694 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.05102040816326531 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 13
1 ; 0.21428571428571427 ; 0.8979591836734694 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 3 ; 18 ; 0.1836734693877551 ; 0.9591836734693877 ; 0.8333333333333334 ; 0.9591836734693877 ; 1.0 ; 1.0 ; 5 ; 18 ; 0.24489795918367346 ; 0.9591836734693877 ; 0.9615384615384616 ; 0.9591836734693877 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.08163265306122448 ; 1 ; 2 ; 0 ; 0 ; 8 ; 1 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 3 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 4
1 ; 0.25510204081632654 ; 0.7448979591836735 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 13 ; 61 ; 0.2653061224489796 ; 0.9081632653061225 ; 0.8392857142857143 ; 0.826530612244898 ; 1.0 ; 1.0 ; 7 ; 87 ; 0.24489795918367346 ; 0.8979591836734694 ; 0.6833333333333333 ; 0.826530612244898 ; EXT ; NC ; 8 ; 0.75 ; 100 ; 100 ; 98 ; 0.98 ; 0 ; 0.1836734693877551 ; 1 ; 2 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 7 ; 0 ; 1 ; 2 ; 0 ; 0 ; 0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3 ; 4 ; 3 ; 12 ; 10.0 ; 2.0 ; 4.0 ; 1.5 ; 3.0 ; 1.5 ; 3
